date,time,code,name,currency,price,diff,per_diff
18/10/2019,10:00,TW.,TAYLOR WIMPEY,GBX,169.95,+4.35,+2.63
18/10/2019,10:00,TSCO,TESCO,GBX,243.80,+1.20,+0.49
18/10/2019,10:00,TUI,TUI AG,GBX,1056.50,-1.00,-0.10
18/10/2019,10:00,ULVR,UNILEVER,GBX,4590.00,-62.50,-1.34
18/10/2019,10:00,UU.,UTD. UTILITIES,GBX,877.20,+4.60,+0.53
18/10/2019,10:00,VOD,VODAFONE GRP.,GBX,160.92,+0.48,+0.30
18/10/2019,10:00,WTB,WHITBREAD,GBX,4291.00,+16.00,+0.37
18/10/2019,10:00,WPP,WPP,GBX,922.40,+3.00,+0.33
18/10/2019,10:15,III,3I GRP.,GBX,1082.50,-0.50,-0.05
18/10/2019,10:15,ABF,A.B.FOOD,GBX,2250.00,+16.00,+0.72
18/10/2019,10:15,ADM,ADMIRAL GRP,GBX,2051.00,-2.00,-0.10
18/10/2019,10:15,AAL,ANGLO AMERICAN,GBX,1880.00,-17.60,-0.93
18/10/2019,10:15,ANTO,ANTOFAGASTA,GBX,856.80,-8.60,-0.99
18/10/2019,10:15,AHT,ASHTEAD GRP.,GBX,2158.00,+29.00,+1.36
18/10/2019,10:15,AZN,ASTRAZENECA,GBX,6779.00,-42.00,-0.62
18/10/2019,10:15,AUTO,AUTO TRAD,GBX,537.60,-0.20,-0.04
18/10/2019,10:15,AVV,AVEVA GRP,GBX,3852.00,-4.00,-0.10
18/10/2019,10:15,AV.,AVIVA,GBX,415.40,+7.40,+1.81
18/10/2019,10:15,BA.,BAE SYS.,GBX,537.60,-2.40,-0.44
18/10/2019,10:15,BARC,BARCLAYS,GBX,166.04,+2.04,+1.24
18/10/2019,10:15,BDEV,BARRATT DEVEL.,GBX,679.00,+8.00,+1.19
18/10/2019,10:15,BKG,BERKELEY GP.HLD,GBX,4555.00,+94.00,+2.11
18/10/2019,10:15,BHP,BHP GROUP,GBX,1590.80,-15.20,-0.95
18/10/2019,10:15,BP.,BP,GBX,486.05,-2.20,-0.45
18/10/2019,10:15,BATS,BR.AMER.TOB.,GBX,2664.50,-17.50,-0.65
18/10/2019,10:15,BLND,BR.LAND,GBX,630.20,0.00,+0.00
18/10/2019,10:15,BT.A,BT GROUP,GBX,204.45,+0.15,+0.07
18/10/2019,10:15,BNZL,BUNZL,GBX,1976.50,-8.50,-0.43
18/10/2019,10:15,BRBY,BURBERRY GRP,GBX,1888.00,-27.00,-1.41
18/10/2019,10:15,CCL,CARNIVAL,GBX,3054.00,-23.00,-0.75
18/10/2019,10:15,CNA,CENTRICA,GBX,71.12,+1.38,+1.98
18/10/2019,10:15,CCH,COCACOLA HBC AG,GBX,2403.00,+3.00,+0.12
18/10/2019,10:15,CPG,COMPASS GROUP,GBX,1930.00,-10.00,-0.52
18/10/2019,10:15,CRH,CRH,GBX,2708.00,-7.00,-0.26
18/10/2019,10:15,CRDA,CRODA INTL.,GBX,4700.00,-48.00,-1.01
18/10/2019,10:15,DCC,DCC,GBX,7034.00,+16.00,+0.23
18/10/2019,10:15,DGE,DIAGEO,GBX,3114.50,-31.50,-1.00
18/10/2019,10:15,EVR,EVRAZ,GBX,382.40,-10.80,-2.75
18/10/2019,10:15,EXPN,EXPERIAN,GBX,2395.00,-8.00,-0.33
18/10/2019,10:15,FERG,FERGUSON,GBX,6388.00,+18.00,+0.28
18/10/2019,10:15,FLTR,FLUTTER ENT,GBX,7460.00,-10.00,-0.13
18/10/2019,10:15,FRES,FRESNILLO,GBX,607.60,-8.80,-1.43
18/10/2019,10:15,GSK,GLAXOSMITHKLINE,GBX,1640.00,-11.80,-0.71
18/10/2019,10:15,GLEN,GLENCORE,GBX,227.10,-1.45,-0.63
18/10/2019,10:15,HLMA,HALMA,GBX,1870.00,+0.50,+0.03
18/10/2019,10:15,HL.,HARGREAVES LANS,GBX,1789.50,+13.00,+0.73
18/10/2019,10:15,HIK,HIKMA,GBX,1997.50,-12.50,-0.62
18/10/2019,10:15,HSX,HISCOX,GBX,1555.00,+14.00,+0.91
18/10/2019,10:15,HSBA,HSBC HLDGS.UK,GBX,601.40,-5.00,-0.82
18/10/2019,10:15,IMB,IMP.BRANDS,GBX,1848.20,+10.20,+0.56
18/10/2019,10:15,INF,INFORMA,GBX,767.20,-2.80,-0.36
18/10/2019,10:15,IHG,INTERCON. HOTEL,GBX,4610.00,-127.00,-2.68
18/10/2019,10:15,ITRK,INTERTEK GROUP,GBX,4988.00,-42.00,-0.83
18/10/2019,10:15,IAG,INTL CONSOL AIR,GBX,513.80,+0.60,+0.12
18/10/2019,10:15,ITV,ITV,GBX,136.10,+1.05,+0.78
18/10/2019,10:15,JD.,JD SPORTS,GBX,774.20,-2.20,-0.28
18/10/2019,10:15,JMAT,JOHNSON MATTHEY,GBX,2961.00,-68.00,-2.25
18/10/2019,10:15,JE.,JUST EAT,GBX,630.20,-3.20,-0.51
18/10/2019,10:15,KGF,KINGFISHER,GBX,218.00,+2.10,+0.97
18/10/2019,10:15,LAND,LAND SECS.,GBX,957.60,+9.40,+0.99
18/10/2019,10:15,LGEN,LEGAL&GEN.,GBX,276.10,+1.10,+0.40
18/10/2019,10:15,LLOY,LLOYDS GRP.,GBX,60.59,-0.37,-0.61
18/10/2019,10:15,LSE,LON.STK.EXCH,GBX,7100.00,+56.00,+0.80
18/10/2019,10:15,MGGT,MEGGITT,GBX,596.20,-2.00,-0.33
18/10/2019,10:15,MRO,MELROSE IND,GBX,208.30,-0.70,-0.34
18/10/2019,10:15,MNDI,MONDI,GBX,1530.50,-3.00,-0.20
18/10/2019,10:15,MRW,MORRISON (WM),GBX,204.30,+0.40,+0.20
18/10/2019,10:15,NG.,NATIONAL GRID,GBX,896.80,-2.20,-0.24
18/10/2019,10:15,NXT,NEXT,GBX,6752.00,-12.00,-0.18
18/10/2019,10:15,NMC,NMC HEALTH,GBX,2729.00,+118.00,+4.52
18/10/2019,10:15,OCDO,OCADO,GBX,1343.00,-18.00,-1.32
18/10/2019,10:15,PSON,PEARSON,GBX,679.00,-3.20,-0.47
18/10/2019,10:15,PSN,PERSIMMON,GBX,2411.00,+43.00,+1.82
18/10/2019,10:15,PHNX,PHOENIX GRP HDG,GBX,720.00,+1.20,+0.17
18/10/2019,10:15,POLY,POLYMETAL INT,GBX,1158.50,-10.00,-0.86
18/10/2019,10:15,PRU,PRUDENTIAL,GBX,1509.00,+11.00,+0.73
18/10/2019,10:15,RDSA,RDS 'A',GBX,2250.00,-8.50,-0.38
18/10/2019,10:15,RDSB,RDS 'B',GBX,2241.00,-5.00,-0.22
18/10/2019,10:15,RB.,RECKITT BEN. GP,GBX,5952.00,-67.00,-1.11
18/10/2019,10:15,REL,RELX,GBX,1762.00,-23.00,-1.29
18/10/2019,10:15,RTO,RENTOKIL INITL.,GBX,448.40,-4.60,-1.01
18/10/2019,10:15,RMV,RIGHTMOVE,GBX,569.40,+9.40,+1.68
18/10/2019,10:15,RIO,RIO TINTO,GBX,3945.00,-16.50,-0.42
18/10/2019,10:15,RR.,ROLLS-ROYCE HLG,GBX,712.40,-17.20,-2.36
18/10/2019,10:15,RBS,ROYAL BANK SCOT,GBX,236.60,+4.40,+1.90
18/10/2019,10:15,RSA,RSA INS.,GBX,526.20,+2.00,+0.38
18/10/2019,10:15,SGE,SAGE GRP.,GBX,699.40,-0.80,-0.11
18/10/2019,10:15,SBRY,SAINSBURY(J),GBX,218.50,-0.30,-0.14
18/10/2019,10:15,SDR,SCHRODERS,GBX,3027.00,+14.00,+0.47
18/10/2019,10:15,SMT,SCOTTISH MORT,GBX,484.20,-3.20,-0.66
18/10/2019,10:15,SGRO,SEGRO,GBX,824.80,+2.40,+0.29
18/10/2019,10:15,SVT,SEVERN TRENT,GBX,2257.00,+7.00,+0.31
18/10/2019,10:15,SN.,SMITH&NEPHEW,GBX,1831.50,-12.00,-0.65
18/10/2019,10:15,SMDS,SMITH(DS),GBX,333.00,-1.20,-0.36
18/10/2019,10:15,SMIN,SMITHS GROUP,GBX,1572.00,-3.50,-0.22
18/10/2019,10:15,SKG,SMURFIT KAP.,GBX,2454.00,+10.00,+0.41
18/10/2019,10:15,SPX,SPIRAX-SARCO,GBX,7505.00,+5.00,+0.07
18/10/2019,10:15,SSE,SSE,GBX,1307.00,-6.00,-0.46
18/10/2019,10:15,STJ,ST.JAMES'S PLAC,GBX,1002.00,-2.50,-0.25
18/10/2019,10:15,STAN,STAND.CHART.,GBX,655.60,-3.80,-0.58
18/10/2019,10:15,SLA,STD LIFE ABER,GBX,288.30,+2.60,+0.91
18/10/2019,10:15,TW.,TAYLOR WIMPEY,GBX,169.20,+3.60,+2.17
18/10/2019,10:15,TSCO,TESCO,GBX,243.20,+0.60,+0.25
18/10/2019,10:15,TUI,TUI AG,GBX,1055.00,-2.50,-0.24
18/10/2019,10:15,ULVR,UNILEVER,GBX,4593.00,-59.50,-1.28
18/10/2019,10:15,UU.,UTD. UTILITIES,GBX,872.20,-0.40,-0.05
18/10/2019,10:15,VOD,VODAFONE GRP.,GBX,160.88,+0.44,+0.27
18/10/2019,10:15,WTB,WHITBREAD,GBX,4283.00,+8.00,+0.19
18/10/2019,10:15,WPP,WPP,GBX,921.60,+2.20,+0.24
18/10/2019,10:30,III,3I GRP.,GBX,1084.50,+1.50,+0.14
18/10/2019,10:30,ABF,A.B.FOOD,GBX,2250.00,+16.00,+0.72
18/10/2019,10:30,ADM,ADMIRAL GRP,GBX,2049.00,-4.00,-0.20
18/10/2019,10:30,AAL,ANGLO AMERICAN,GBX,1881.00,-16.60,-0.88
18/10/2019,10:30,ANTO,ANTOFAGASTA,GBX,858.80,-6.60,-0.76
18/10/2019,10:30,AHT,ASHTEAD GRP.,GBX,2162.00,+33.00,+1.55
18/10/2019,10:30,AZN,ASTRAZENECA,GBX,6780.00,-41.00,-0.60
18/10/2019,10:30,AUTO,AUTO TRAD,GBX,535.20,-2.60,-0.48
18/10/2019,10:30,AVV,AVEVA GRP,GBX,3846.00,-10.00,-0.26
18/10/2019,10:30,AV.,AVIVA,GBX,415.40,+7.40,+1.81
18/10/2019,10:30,BA.,BAE SYS.,GBX,537.40,-2.60,-0.48
18/10/2019,10:30,BARC,BARCLAYS,GBX,166.22,+2.22,+1.35
18/10/2019,10:30,BDEV,BARRATT DEVEL.,GBX,678.40,+7.40,+1.10
18/10/2019,10:30,BKG,BERKELEY GP.HLD,GBX,4563.00,+102.00,+2.29
18/10/2019,10:30,BHP,BHP GROUP,GBX,1592.00,-14.00,-0.87
18/10/2019,10:30,BP.,BP,GBX,486.60,-1.65,-0.34
18/10/2019,10:30,BATS,BR.AMER.TOB.,GBX,2670.50,-11.50,-0.43
18/10/2019,10:30,BLND,BR.LAND,GBX,629.80,-0.40,-0.06
18/10/2019,10:30,BT.A,BT GROUP,GBX,204.65,+0.35,+0.17
18/10/2019,10:30,BNZL,BUNZL,GBX,1980.50,-4.50,-0.23
18/10/2019,10:30,BRBY,BURBERRY GRP,GBX,1897.50,-17.50,-0.91
18/10/2019,10:30,CCL,CARNIVAL,GBX,3058.00,-19.00,-0.62
18/10/2019,10:30,CNA,CENTRICA,GBX,71.14,+1.40,+2.01
18/10/2019,10:30,CCH,COCACOLA HBC AG,GBX,2404.00,+4.00,+0.17
18/10/2019,10:30,CPG,COMPASS GROUP,GBX,1935.00,-5.00,-0.26
18/10/2019,10:30,CRH,CRH,GBX,2707.00,-8.00,-0.29
18/10/2019,10:30,CRDA,CRODA INTL.,GBX,4698.00,-50.00,-1.05
18/10/2019,10:30,DCC,DCC,GBX,7040.00,+22.00,+0.31
18/10/2019,10:30,DGE,DIAGEO,GBX,3117.00,-29.00,-0.92
18/10/2019,10:30,EVR,EVRAZ,GBX,383.20,-10.00,-2.54
18/10/2019,10:30,EXPN,EXPERIAN,GBX,2397.00,-6.00,-0.25
18/10/2019,10:30,FERG,FERGUSON,GBX,6388.00,+18.00,+0.28
18/10/2019,10:30,FLTR,FLUTTER ENT,GBX,7452.00,-18.00,-0.24
18/10/2019,10:30,FRES,FRESNILLO,GBX,607.60,-8.80,-1.43
18/10/2019,10:30,GSK,GLAXOSMITHKLINE,GBX,1639.00,-12.80,-0.78
18/10/2019,10:30,GLEN,GLENCORE,GBX,227.45,-1.10,-0.48
18/10/2019,10:30,HLMA,HALMA,GBX,1868.00,-1.50,-0.08
18/10/2019,10:30,HL.,HARGREAVES LANS,GBX,1785.50,+9.00,+0.51
18/10/2019,10:30,HIK,HIKMA,GBX,1992.00,-18.00,-0.90
18/10/2019,10:30,HSX,HISCOX,GBX,1555.00,+14.00,+0.91
18/10/2019,10:30,HSBA,HSBC HLDGS.UK,GBX,602.20,-4.20,-0.69
18/10/2019,10:30,IMB,IMP.BRANDS,GBX,1854.20,+16.20,+0.88
18/10/2019,10:30,INF,INFORMA,GBX,766.80,-3.20,-0.42
18/10/2019,10:30,IHG,INTERCON. HOTEL,GBX,4598.00,-139.00,-2.93
18/10/2019,10:30,ITRK,INTERTEK GROUP,GBX,4990.00,-40.00,-0.80
18/10/2019,10:30,IAG,INTL CONSOL AIR,GBX,514.20,+1.00,+0.20
18/10/2019,10:30,ITV,ITV,GBX,135.95,+0.90,+0.67
18/10/2019,10:30,JD.,JD SPORTS,GBX,772.00,-4.40,-0.57
18/10/2019,10:30,JMAT,JOHNSON MATTHEY,GBX,2965.00,-64.00,-2.11
18/10/2019,10:30,JE.,JUST EAT,GBX,630.60,-2.80,-0.44
18/10/2019,10:30,KGF,KINGFISHER,GBX,217.90,+2.00,+0.93
18/10/2019,10:30,LAND,LAND SECS.,GBX,956.40,+8.20,+0.86
18/10/2019,10:30,LGEN,LEGAL&GEN.,GBX,276.00,+1.00,+0.36
18/10/2019,10:30,LLOY,LLOYDS GRP.,GBX,60.70,-0.26,-0.43
18/10/2019,10:30,LSE,LON.STK.EXCH,GBX,7106.00,+62.00,+0.88
18/10/2019,10:30,MGGT,MEGGITT,GBX,595.60,-2.60,-0.43
18/10/2019,10:30,MRO,MELROSE IND,GBX,208.70,-0.30,-0.14
18/10/2019,10:30,MNDI,MONDI,GBX,1529.50,-4.00,-0.26
18/10/2019,10:30,MRW,MORRISON (WM),GBX,204.40,+0.50,+0.24
18/10/2019,10:30,NG.,NATIONAL GRID,GBX,897.80,-1.20,-0.13
18/10/2019,10:30,NXT,NEXT,GBX,6744.00,-20.00,-0.30
18/10/2019,10:30,NMC,NMC HEALTH,GBX,2704.00,+93.00,+3.56
18/10/2019,10:30,OCDO,OCADO,GBX,1345.50,-15.50,-1.14
18/10/2019,10:30,PSON,PEARSON,GBX,677.80,-4.40,-0.65
18/10/2019,10:30,PSN,PERSIMMON,GBX,2409.00,+41.00,+1.73
18/10/2019,10:30,PHNX,PHOENIX GRP HDG,GBX,719.00,+0.20,+0.03
18/10/2019,10:30,POLY,POLYMETAL INT,GBX,1157.50,-11.00,-0.94
18/10/2019,10:30,PRU,PRUDENTIAL,GBX,1508.50,+10.50,+0.70
18/10/2019,10:30,RDSA,RDS 'A',GBX,2254.50,-4.00,-0.18
18/10/2019,10:30,RDSB,RDS 'B',GBX,2246.00,0.00,+0.00
18/10/2019,10:30,RB.,RECKITT BEN. GP,GBX,5958.00,-61.00,-1.01
18/10/2019,10:30,REL,RELX,GBX,1762.50,-22.50,-1.26
18/10/2019,10:30,RTO,RENTOKIL INITL.,GBX,448.20,-4.80,-1.06
18/10/2019,10:30,RMV,RIGHTMOVE,GBX,568.40,+8.40,+1.50
18/10/2019,10:30,RIO,RIO TINTO,GBX,3949.50,-12.00,-0.30
18/10/2019,10:30,RR.,ROLLS-ROYCE HLG,GBX,710.80,-18.80,-2.58
18/10/2019,10:30,RBS,ROYAL BANK SCOT,GBX,237.40,+5.20,+2.24
18/10/2019,10:30,RSA,RSA INS.,GBX,527.40,+3.20,+0.61
18/10/2019,10:30,SGE,SAGE GRP.,GBX,699.80,-0.40,-0.06
18/10/2019,10:30,SBRY,SAINSBURY(J),GBX,218.40,-0.40,-0.18
18/10/2019,10:30,SDR,SCHRODERS,GBX,3031.00,+18.00,+0.60
18/10/2019,10:30,SMT,SCOTTISH MORT,GBX,484.00,-3.40,-0.70
18/10/2019,10:30,SGRO,SEGRO,GBX,825.60,+3.20,+0.39
18/10/2019,10:30,SVT,SEVERN TRENT,GBX,2260.00,+10.00,+0.44
18/10/2019,10:30,SN.,SMITH&NEPHEW,GBX,1828.50,-15.00,-0.81
18/10/2019,10:30,SMDS,SMITH(DS),GBX,332.80,-1.40,-0.42
18/10/2019,10:30,SMIN,SMITHS GROUP,GBX,1573.50,-2.00,-0.13
18/10/2019,10:30,SKG,SMURFIT KAP.,GBX,2458.00,+14.00,+0.57
18/10/2019,10:30,SPX,SPIRAX-SARCO,GBX,7500.00,0.00,+0.00
18/10/2019,10:30,SSE,SSE,GBX,1305.50,-7.50,-0.57
18/10/2019,10:30,STJ,ST.JAMES'S PLAC,GBX,1002.00,-2.50,-0.25
18/10/2019,10:30,STAN,STAND.CHART.,GBX,657.00,-2.40,-0.36
18/10/2019,10:30,SLA,STD LIFE ABER,GBX,288.60,+2.90,+1.01
18/10/2019,10:30,TW.,TAYLOR WIMPEY,GBX,168.95,+3.35,+2.02
18/10/2019,10:30,TSCO,TESCO,GBX,243.30,+0.70,+0.29
18/10/2019,10:30,TUI,TUI AG,GBX,1055.50,-2.00,-0.19
18/10/2019,10:30,ULVR,UNILEVER,GBX,4596.50,-56.00,-1.20
18/10/2019,10:30,UU.,UTD. UTILITIES,GBX,876.40,+3.80,+0.43
18/10/2019,10:30,VOD,VODAFONE GRP.,GBX,160.90,+0.46,+0.29
18/10/2019,10:30,WTB,WHITBREAD,GBX,4276.00,+1.00,+0.02
18/10/2019,10:30,WPP,WPP,GBX,920.80,+1.40,+0.15
18/10/2019,10:45,III,3I GRP.,GBX,1088.50,+5.50,+0.51
18/10/2019,10:45,ABF,A.B.FOOD,GBX,2255.00,+21.00,+0.94
18/10/2019,10:45,ADM,ADMIRAL GRP,GBX,2050.00,-3.00,-0.15
18/10/2019,10:45,AAL,ANGLO AMERICAN,GBX,1881.80,-15.80,-0.83
18/10/2019,10:45,ANTO,ANTOFAGASTA,GBX,856.00,-9.40,-1.09
18/10/2019,10:45,AHT,ASHTEAD GRP.,GBX,2156.00,+27.00,+1.27
18/10/2019,10:45,AZN,ASTRAZENECA,GBX,6785.00,-36.00,-0.53
18/10/2019,10:45,AUTO,AUTO TRAD,GBX,536.20,-1.60,-0.30
18/10/2019,10:45,AVV,AVEVA GRP,GBX,3852.00,-4.00,-0.10
18/10/2019,10:45,AV.,AVIVA,GBX,416.80,+8.80,+2.16
18/10/2019,10:45,BA.,BAE SYS.,GBX,536.20,-3.80,-0.70
18/10/2019,10:45,BARC,BARCLAYS,GBX,166.00,+2.00,+1.22
18/10/2019,10:45,BDEV,BARRATT DEVEL.,GBX,680.40,+9.40,+1.40
18/10/2019,10:45,BKG,BERKELEY GP.HLD,GBX,4575.00,+114.00,+2.56
18/10/2019,10:45,BHP,BHP GROUP,GBX,1596.20,-9.80,-0.61
18/10/2019,10:45,BP.,BP,GBX,486.50,-1.75,-0.36
18/10/2019,10:45,BATS,BR.AMER.TOB.,GBX,2669.50,-12.50,-0.47
18/10/2019,10:45,BLND,BR.LAND,GBX,630.80,+0.60,+0.10
18/10/2019,10:45,BT.A,BT GROUP,GBX,204.70,+0.40,+0.20
18/10/2019,10:45,BNZL,BUNZL,GBX,1979.50,-5.50,-0.28
18/10/2019,10:45,BRBY,BURBERRY GRP,GBX,1896.00,-19.00,-0.99
18/10/2019,10:45,CCL,CARNIVAL,GBX,3057.00,-20.00,-0.65
18/10/2019,10:45,CNA,CENTRICA,GBX,71.24,+1.50,+2.15
18/10/2019,10:45,CCH,COCACOLA HBC AG,GBX,2411.00,+11.00,+0.46
18/10/2019,10:45,CPG,COMPASS GROUP,GBX,1939.00,-1.00,-0.05
18/10/2019,10:45,CRH,CRH,GBX,2709.50,-5.50,-0.20
18/10/2019,10:45,CRDA,CRODA INTL.,GBX,4692.00,-56.00,-1.18
18/10/2019,10:45,DCC,DCC,GBX,7036.00,+18.00,+0.26
18/10/2019,10:45,DGE,DIAGEO,GBX,3119.00,-27.00,-0.86
18/10/2019,10:45,EVR,EVRAZ,GBX,382.00,-11.20,-2.85
18/10/2019,10:45,EXPN,EXPERIAN,GBX,2401.00,-2.00,-0.08
18/10/2019,10:45,FERG,FERGUSON,GBX,6394.00,+24.00,+0.38
18/10/2019,10:45,FLTR,FLUTTER ENT,GBX,7468.00,-2.00,-0.03
18/10/2019,10:45,FRES,FRESNILLO,GBX,608.20,-8.20,-1.33
18/10/2019,10:45,GSK,GLAXOSMITHKLINE,GBX,1640.00,-11.80,-0.71
18/10/2019,10:45,GLEN,GLENCORE,GBX,227.70,-0.85,-0.37
18/10/2019,10:45,HLMA,HALMA,GBX,1870.00,+0.50,+0.03
18/10/2019,10:45,HL.,HARGREAVES LANS,GBX,1776.50,0.00,+0.00
18/10/2019,10:45,HIK,HIKMA,GBX,1996.00,-14.00,-0.70
18/10/2019,10:45,HSX,HISCOX,GBX,1557.00,+16.00,+1.04
18/10/2019,10:45,HSBA,HSBC HLDGS.UK,GBX,603.20,-3.20,-0.53
18/10/2019,10:45,IMB,IMP.BRANDS,GBX,1852.20,+14.20,+0.77
18/10/2019,10:45,INF,INFORMA,GBX,767.20,-2.80,-0.36
18/10/2019,10:45,IHG,INTERCON. HOTEL,GBX,4581.00,-156.00,-3.29
18/10/2019,10:45,ITRK,INTERTEK GROUP,GBX,4985.00,-45.00,-0.90
18/10/2019,10:45,IAG,INTL CONSOL AIR,GBX,514.60,+1.40,+0.27
18/10/2019,10:45,ITV,ITV,GBX,136.00,+0.95,+0.70
18/10/2019,10:45,JD.,JD SPORTS,GBX,772.00,-4.40,-0.57
18/10/2019,10:45,JMAT,JOHNSON MATTHEY,GBX,2971.00,-58.00,-1.92
18/10/2019,10:45,JE.,JUST EAT,GBX,634.20,+0.80,+0.13
18/10/2019,10:45,KGF,KINGFISHER,GBX,218.20,+2.30,+1.06
18/10/2019,10:45,LAND,LAND SECS.,GBX,958.20,+10.00,+1.05
18/10/2019,10:45,LGEN,LEGAL&GEN.,GBX,276.70,+1.70,+0.62
18/10/2019,10:45,LLOY,LLOYDS GRP.,GBX,60.67,-0.29,-0.48
18/10/2019,10:45,LSE,LON.STK.EXCH,GBX,7128.00,+84.00,+1.19
18/10/2019,10:45,MGGT,MEGGITT,GBX,594.80,-3.40,-0.57
18/10/2019,10:45,MRO,MELROSE IND,GBX,208.50,-0.50,-0.24
18/10/2019,10:45,MNDI,MONDI,GBX,1534.50,+1.00,+0.07
18/10/2019,10:45,MRW,MORRISON (WM),GBX,204.70,+0.80,+0.39
18/10/2019,10:45,NG.,NATIONAL GRID,GBX,900.30,+1.30,+0.14
18/10/2019,10:45,NXT,NEXT,GBX,6750.00,-14.00,-0.21
18/10/2019,10:45,NMC,NMC HEALTH,GBX,2701.00,+90.00,+3.45
18/10/2019,10:45,OCDO,OCADO,GBX,1344.50,-16.50,-1.21
18/10/2019,10:45,PSON,PEARSON,GBX,675.60,-6.60,-0.97
18/10/2019,10:45,PSN,PERSIMMON,GBX,2415.00,+47.00,+1.99
18/10/2019,10:45,PHNX,PHOENIX GRP HDG,GBX,718.90,+0.10,+0.01
18/10/2019,10:45,POLY,POLYMETAL INT,GBX,1159.50,-9.00,-0.77
18/10/2019,10:45,PRU,PRUDENTIAL,GBX,1513.00,+15.00,+1.00
18/10/2019,10:45,RDSA,RDS 'A',GBX,2254.50,-4.00,-0.18
18/10/2019,10:45,RDSB,RDS 'B',GBX,2246.50,+0.50,+0.02
18/10/2019,10:45,RB.,RECKITT BEN. GP,GBX,5994.00,-25.00,-0.41
18/10/2019,10:45,REL,RELX,GBX,1762.50,-22.50,-1.26
18/10/2019,10:45,RTO,RENTOKIL INITL.,GBX,447.30,-5.70,-1.26
18/10/2019,10:45,RMV,RIGHTMOVE,GBX,567.00,+7.00,+1.25
18/10/2019,10:45,RIO,RIO TINTO,GBX,3951.00,-10.50,-0.27
18/10/2019,10:45,RR.,ROLLS-ROYCE HLG,GBX,709.60,-20.00,-2.74
18/10/2019,10:45,RBS,ROYAL BANK SCOT,GBX,237.60,+5.40,+2.33
18/10/2019,10:45,RSA,RSA INS.,GBX,527.20,+3.00,+0.57
18/10/2019,10:45,SGE,SAGE GRP.,GBX,699.20,-1.00,-0.14
18/10/2019,10:45,SBRY,SAINSBURY(J),GBX,219.00,+0.20,+0.09
18/10/2019,10:45,SDR,SCHRODERS,GBX,3030.00,+17.00,+0.56
18/10/2019,10:45,SMT,SCOTTISH MORT,GBX,485.00,-2.40,-0.49
18/10/2019,10:45,SGRO,SEGRO,GBX,825.60,+3.20,+0.39
18/10/2019,10:45,SVT,SEVERN TRENT,GBX,2265.00,+15.00,+0.67
18/10/2019,10:45,SN.,SMITH&NEPHEW,GBX,1828.50,-15.00,-0.81
18/10/2019,10:45,SMDS,SMITH(DS),GBX,332.60,-1.60,-0.48
18/10/2019,10:45,SMIN,SMITHS GROUP,GBX,1572.00,-3.50,-0.22
18/10/2019,10:45,SKG,SMURFIT KAP.,GBX,2460.00,+16.00,+0.66
18/10/2019,10:45,SPX,SPIRAX-SARCO,GBX,7510.00,+10.00,+0.13
18/10/2019,10:45,SSE,SSE,GBX,1307.50,-5.50,-0.42
18/10/2019,10:45,STJ,ST.JAMES'S PLAC,GBX,1003.50,-1.00,-0.10
18/10/2019,10:45,STAN,STAND.CHART.,GBX,658.60,-0.80,-0.12
18/10/2019,10:45,SLA,STD LIFE ABER,GBX,288.60,+2.90,+1.01
18/10/2019,10:45,TW.,TAYLOR WIMPEY,GBX,169.65,+4.05,+2.45
18/10/2019,10:45,TSCO,TESCO,GBX,243.50,+0.90,+0.37
18/10/2019,10:45,TUI,TUI AG,GBX,1054.00,-3.50,-0.33
18/10/2019,10:45,ULVR,UNILEVER,GBX,4609.00,-43.50,-0.94
18/10/2019,10:45,UU.,UTD. UTILITIES,GBX,877.80,+5.20,+0.60
18/10/2019,10:45,VOD,VODAFONE GRP.,GBX,160.96,+0.52,+0.32
18/10/2019,10:45,WTB,WHITBREAD,GBX,4283.00,+8.00,+0.19
18/10/2019,10:45,WPP,WPP,GBX,917.80,-1.60,-0.17
18/10/2019,11:00,III,3I GRP.,GBX,1089.00,+6.00,+0.55
18/10/2019,11:00,ABF,A.B.FOOD,GBX,2255.00,+21.00,+0.94
18/10/2019,11:00,ADM,ADMIRAL GRP,GBX,2048.00,-5.00,-0.24
18/10/2019,11:00,AAL,ANGLO AMERICAN,GBX,1884.80,-12.80,-0.68
18/10/2019,11:00,ANTO,ANTOFAGASTA,GBX,859.00,-6.40,-0.74
18/10/2019,11:00,AHT,ASHTEAD GRP.,GBX,2158.00,+29.00,+1.36
18/10/2019,11:00,AZN,ASTRAZENECA,GBX,6797.00,-24.00,-0.35
18/10/2019,11:00,AUTO,AUTO TRAD,GBX,534.60,-3.20,-0.59
18/10/2019,11:00,AVV,AVEVA GRP,GBX,3868.00,+12.00,+0.31
18/10/2019,11:00,AV.,AVIVA,GBX,415.90,+7.90,+1.94
18/10/2019,11:00,BA.,BAE SYS.,GBX,536.20,-3.80,-0.70
18/10/2019,11:00,BARC,BARCLAYS,GBX,165.76,+1.76,+1.07
18/10/2019,11:00,BDEV,BARRATT DEVEL.,GBX,680.80,+9.80,+1.46
18/10/2019,11:00,BKG,BERKELEY GP.HLD,GBX,4588.00,+127.00,+2.85
18/10/2019,11:00,BHP,BHP GROUP,GBX,1598.40,-7.60,-0.47
18/10/2019,11:00,BP.,BP,GBX,487.25,-1.00,-0.20
